volume_frio_diario,volume_frio_acumulado,frio_1_kwh,frio_2_kwh,total_frio_diario,total_frio_acumulado,co2_1_kwh,co2_2_kwh,acm_co2_1,acm_co2_2,total_co2_acumulado,volume_ar_diario,volume_ar_acumulado,ar_1_kwh,ar_2_kwh,total_co2_diario_ar,total_caldeira_diario,total_caldeira_acumulado,data,consumo_utilidades_diario,consumo_utilidades_acumulado,total_co2_acumulado_ar,volume_etanol_3.5g_m3,volume_etanol_0g_m3,total_torres_diario,total_torres_acumulado
19447.0,353427.0,7030.6,6968.4,15032.0,292203.10000000003,0.0,5611.3,0.0,107801.1,107801.1,1933.0,20235.0,4578.3,734.3,5312.6,2629.0,35494.0,2020-08-19,24010.7,436205.3999999999,85835.7,4542.0,14905.0,1037.1,22672.599999999995
19415.0,372842.0,5987.0,7019.0,9888.0,302091.10000000003,0.0,459.0,0.0,108260.1,108260.1,599.0,20834.0,3577.0,578.0,4155.0,1561.0,37055.0,2020-08-20,16760.0,452965.3999999999,89990.7,5073.0,14342.0,1156.0,23828.599999999995
18583.0,391425.0,3658.6,6327.8,5854.799999999999,307945.9,0.0,0.0,0.0,108260.1,108260.1,1834.0,22668.0,4131.6,418.0,4549.6,1768.1,38823.1,2020-08-21,12875.8,465841.1999999999,94540.3,4600.0,13983.0,703.3,24531.899999999994
20222.0,411647.0,3841.1,7418.6,6624.6,314570.5,0.0,0.0,0.0,108260.1,108260.1,2692.0,25360.0,4635.1,563.6,5198.700000000001,2258.4,41081.5,2020-08-22,15088.300000000001,480929.4999999999,99739.0,5117.0,15105.0,1006.6,25538.499999999993
20714.0,432361.0,4577.0,7413.0,8861.0,323431.5,0.0,0.0,0.0,108260.1,108260.1,193.0,25553.0,3129.0,655.0,3784.0,2091.0,43172.5,2020-08-23,15936.0,496865.4999999999,103523.0,5057.0,15657.0,1200.0,26738.499999999993
23597.0,455958.0,4745.0,9072.0,9725.0,333156.5,0.0,0.0,0.0,108260.1,108260.1,1414.0,26967.0,4092.0,689.0,4781.0,2084.0,45256.5,2020-08-24,18157.0,515022.4999999999,108304.0,5351.0,18246.0,1567.0,28305.499999999993
23007.0,478965.0,4268.2,8526.2,18167.5,351324.0,0.0,9826.6,0.0,118086.70000000001,118086.70000000001,2225.0,29192.0,4453.5,759.0,5212.5,2368.3,47624.8,2020-08-25,27050.8,542073.2999999999,113516.5,5051.0,17956.0,1302.5,29607.999999999993
23309.0,502274.0,4556.8,8865.0,18717.3,370041.3,0.0,9335.2,0.0,127421.90000000001,127421.90000000001,1350.0,30542.0,4039.7,795.9,4835.599999999999,2315.5,49940.3,2020-08-26,27274.399999999998,569347.7,118352.1,5379.0,17930.0,1406.0,31013.999999999993
20215.0,522489.0,4153.3,6896.9,13720.900000000003,383762.2,0.0,6074.6,0.0,133496.5,133496.5,551.0,31093.0,3403.9,846.9,4250.8,1931.5,51871.8,2020-08-27,20724.200000000004,590071.8999999999,122602.90000000001,4815.0,15400.0,821.0,31834.999999999993
19769.0,542258.0,3771.0,6902.1,7407.100000000001,391169.3,0.0,666.2,0.0,134162.7,134162.7,1142.0,32235.0,3932.2,651.5,4583.7,1865.0,53736.8,2020-08-28,14790.5,604862.3999999999,127186.6,5203.0,14566.0,934.7,32769.69999999999
21968.0,564226.0,5282.4,8703.2,10232.2,401401.5,0.0,0.0,0.0,134162.7,134162.7,861.0,33096.0,3753.4,833.6,4587.0,1987.7,55724.5,2020-08-29,18188.300000000003,623050.7,131773.6,5168.0,16800.0,1381.4,34151.09999999999
21444.0,585670.0,4375.7,7645.7,9154.7,410556.2,0.0,0.0,0.0,134162.7,134162.7,31.0,33127.0,2866.7,639.9,3506.6,1422.5,57147.0,2020-08-30,15414.6,638465.2999999999,135280.2,5477.0,15967.0,1330.8,35481.899999999994
19709.0,605379.0,4657.9,7489.2,15532.699999999997,426088.9,0.0,7231.3,0.0,141394.0,141394.0,929.0,34056.0,3845.7,359.0,4204.7,1700.4,58847.4,2020-08-31,22642.199999999997,661107.4999999999,139484.90000000002,5322.0,14387.0,1204.4,36686.299999999996
21818.0,21818.0,5900.0,8657.0,20076.0,20076.0,0.0,9318.0,0.0,9318.0,9318.0,761.0,761.0,3799.0,0.0,3799.0,1822.0,1822.0,2020-09-01,27249.0,27249.0,3799.0,5574.0,16244.0,1552.0,1552.0
22793.0,44611.0,7121.0,9541.0,23731.0,43807.0,2329.0,10931.0,2329.0,20249.0,22578.0,1010.0,1771.0,3862.0,967.0,4829.0,1867.0,3689.0,2020-09-02,34467.0,61716.0,8628.0,5205.0,17588.0,1711.0,3263.0
21289.0,65900.0,4171.2,8196.3,18376.5,62183.5,4224.5,9302.5,6553.5,29551.5,36105.0,446.0,2217.0,3293.5,869.8,4163.3,2021.8,5710.8,2020-09-03,32441.1,94157.1,12791.3,5460.0,15829.0,1326.0,4589.0
18669.0,84569.0,3970.5,7232.2,17113.500000000004,79297.0,5131.4,9692.6,11684.9,39244.1,50929.0,868.0,3085.0,3781.8,892.5,4674.3,2399.3,8110.1,2020-09-04,37225.40000000001,131382.5,17465.6,4905.0,13764.0,1353.4,5942.4
19745.0,104314.0,5190.5,8383.7,20338.699999999997,99635.7,6185.6,11329.4,17870.5,50573.5,68444.0,2334.0,5419.0,4564.9,873.4,5438.299999999999,2550.9,10661.0,2020-09-05,47825.799999999996,179208.3,22903.899999999998,5356.0,14389.0,1627.4,7569.799999999999
19899.0,124213.0,3182.9,8495.0,18252.5,117888.2,6283.9,9372.2,24154.4,59945.7,84100.1,22.0,5441.0,2797.6,728.0,3525.6,1646.6,12307.6,2020-09-06,48943.8,228152.09999999998,26429.499999999996,5290.0,14609.0,1364.7,8934.5
20394.0,144607.0,3933.4,8353.5,19672.899999999998,137561.1,6362.8,10564.2,30517.2,70509.9,101027.09999999999,128.0,5569.0,3178.2,782.6,3960.7999999999997,2000.2,14307.800000000001,2020-09-07,57652.0,285804.1,30390.299999999996,5474.0,14920.0,1500.9,10435.4
19753.0,164360.0,5436.9,8220.1,20782.199999999997,158343.3,6287.7,11436.3,36804.9,81946.2,118751.1,2147.0,7716.0,4311.1,1112.8,5423.900000000001,2769.4,17077.2,2020-09-08,67423.5,353227.6,35814.2,5143.0,14610.0,1643.1,12078.5
22338.0,186698.0,7640.0,10403.2,26818.2,185161.5,7176.6,12666.0,43981.5,94612.2,138593.7,1004.0,8720.0,3891.0,897.4,4788.4,2140.3,19217.5,2020-09-09,79853.3,433080.89999999997,40602.6,5579.0,16759.0,2124.9,14203.4
21233.0,207931.0,6027.0,9614.0,23459.0,208620.5,6829.0,11971.0,50810.5,106583.2,157393.7,1452.0,10172.0,4153.0,838.0,4991.0,1996.0,21213.5,2020-09-10,83154.5,516235.39999999997,45593.6,5371.0,15862.0,1898.0,16101.4
19894.0,227825.0,5285.4,8981.8,21299.8,229920.3,8877.0,11233.4,59687.5,117816.59999999999,177504.09999999998,1492.0,11664.0,4200.8,884.0,5084.8,2999.8,24213.3,2020-09-11,90750.2,606985.6,50678.4,5222.0,14672.0,1678.3,17779.7
15288.0,243113.0,5029.0,6905.4,18944.2,248864.5,8064.2,11027.9,67751.7,128844.49999999999,196596.19999999998,1336.0,13000.0,4018.1,871.0,4889.1,3237.1,27450.399999999998,2020-09-12,96712.5,703698.1,55567.5,1713.0,13575.0,1890.4,19670.100000000002
17234.0,260347.0,3038.4,6779.7,15834.899999999998,264699.4,8257.2,8917.0,76008.9,137761.5,213770.4,76.0,13076.0,2900.2,734.4,3634.6,1999.7,29450.1,2020-09-13,99109.9,802808.0,59202.1,5015.0,12219.0,1631.8,21301.9
18228.0,278575.0,2329.0,7086.5,16062.400000000001,280761.80000000005,7179.8,9902.2,83188.7,147663.7,230852.40000000002,384.0,13460.0,3255.3,701.1,3956.4,1939.7,31389.8,2020-09-14,106676.1,909484.1,63158.5,5052.0,13176.0,1528.9,22830.800000000003
18719.0,297294.0,6495.7,7009.2,19180.2,299942.00000000006,5538.9,9326.1,88727.59999999999,156989.80000000002,245717.40000000002,683.0,14143.0,3650.8,882.7,4533.5,2861.0,34250.8,2020-09-15,117131.4,1026615.5,67692.0,3984.0,14735.0,1829.1,24659.9
22277.0,319571.0,6586.1,9103.7,23786.6,323728.60000000003,4468.9,13045.4,93196.49999999999,170035.2,263231.7,3113.0,17256.0,4948.6,822.7,5771.3,2873.3,37124.100000000006,2020-09-16,127577.4,1154192.9,73463.3,4527.0,17750.0,1949.7,26609.600000000002
24365.0,343936.0,8352.0,10811.0,27791.0,351519.60000000003,3450.0,13038.0,96646.49999999999,183073.2,279719.7,1906.0,19162.0,4410.0,845.0,5255.0,2615.0,39739.100000000006,2020-09-17,134425.5,1288618.4,78718.3,5112.0,19253.0,2118.0,28727.600000000002
22915.0,366851.0,6010.0,9601.1,22967.8,374487.4,5991.6,10936.4,102638.09999999999,194009.6,296647.7,465.0,19627.0,3579.7,826.1,4405.8,2860.8,42599.90000000001,2020-09-18,134451.59999999998,1423070.0,83124.1,4677.0,18238.0,1579.1,30306.7
19285.0,386136.0,5776.0,9142.0,22375.0,396862.4,6628.0,11629.0,109266.09999999999,205638.6,314904.7,374.0,20001.0,4172.0,837.0,5009.0,2852.0,45451.90000000001,2020-09-19,141276.09999999998,1564346.1,88133.1,4398.0,14887.0,1774.0,32080.7
22708.0,408844.0,2949.0,7463.0,16799.0,413661.4,8018.0,9679.0,117284.09999999999,215317.6,332601.7,1580.0,21581.0,3292.0,731.0,4023.0,1977.0,47428.90000000001,2020-09-20,141385.09999999998,1705731.2000000002,92156.1,4794.0,17914.0,1302.0,33382.7
17849.0,426693.0,5038.9,6783.2,14618.299999999997,428279.7,6464.9,5997.3,123748.99999999999,221314.9,345063.89999999997,314.0,21895.0,3201.1,610.5,3811.6,2120.2,49549.100000000006,2020-09-21,145569.3,1851300.5000000002,95967.70000000001,4489.0,13360.0,1270.2,34652.899999999994
15050.0,441743.0,485.9,5089.9,10948.599999999999,439228.3,4174.5,9189.5,127923.49999999999,230504.4,358427.89999999997,880.0,22775.0,3816.7,517.5,4334.2,2566.8,52115.90000000001,2020-09-22,146941.1,1998241.6000000003,100301.90000000001,3721.0,11329.0,1168.0,35820.899999999994
18892.0,460635.0,4547.0,8493.0,19730.0,458958.3,2549.0,11035.0,130472.49999999999,241539.4,372011.89999999997,1851.0,24626.0,4345.0,703.0,5048.0,2915.0,55030.90000000001,2020-09-23,159880.5,2158122.1000000006,105349.90000000001,4733.0,14159.0,1715.0,37535.899999999994
21306.0,481941.0,5506.6,8667.5,21116.0,480074.3,3057.7,11318.6,133530.19999999998,252858.0,386388.19999999995,1902.0,26528.0,4376.7,780.0,5156.7,2837.8,57868.70000000001,2020-09-24,164260.9,2322383.0000000005,110506.6,4611.0,16695.0,1620.2,39156.09999999999
21780.0,503721.0,5926.9,9350.1,22770.2,502844.5,3960.9,10769.0,137491.09999999998,263627.0,401118.1,448.0,26976.0,3275.8,840.3,4116.1,2276.9,60145.60000000001,2020-09-25,168554.59999999998,2490937.6000000006,114622.70000000001,4346.0,17434.0,1900.3,41056.399999999994
22875.0,526596.0,6374.2,9100.6,22904.399999999998,525748.9,6043.8,11740.3,143534.89999999997,275367.3,418902.19999999995,1787.0,28763.0,4310.7,877.1,5187.8,2680.1,62825.70000000001,2020-09-26,176211.59999999995,2667149.2000000007,119810.50000000001,5686.0,17189.0,1904.4,42960.799999999996
18903.0,545499.0,6921.25,4763.1,18072.35,543821.25,6911.8,9447.5,150446.69999999995,284814.8,435261.49999999994,81.0,28844.0,3059.5,841.7,3901.2,2766.5,65592.20000000001,2020-09-27,176617.64999999997,2843766.8500000006,123711.70000000001,4860.0,14043.0,1430.9,44391.7
17405.0,562904.0,6417.1,4387.3,16989.9,560811.15,8169.0,9829.8,158615.69999999995,294644.6,453260.29999999993,776.0,29620.0,3644.3,848.3,4492.6,2299.9,67892.1,2020-09-28,183721.09999999995,3027487.9500000007,128204.30000000002,4586.0,12819.0,1323.0,45714.7
18556.0,581460.0,7737.4,4820.1,19759.4,580570.55,5884.0,11430.0,164499.69999999995,306074.6,470574.29999999993,1519.0,31139.0,4228.1,824.7,5052.8,2520.5,70412.6,2020-09-29,193573.79999999996,3221061.7500000005,133257.1,4858.0,13698.0,1741.4,47456.1
20802.0,602262.0,9175.8,8634.1,26215.800000000003,606786.3500000001,3186.9,13410.3,167686.59999999995,319484.89999999997,487171.4999999999,3164.0,34303.0,5004.4,833.5,5837.9,3008.6,73421.20000000001,2020-09-30,204933.49999999994,3425995.2500000005,139095.0,4994.0,15808.0,2184.6,49640.7
20254.0,20254.0,7638.8,9228.2,25111.1,25111.1,4565.2,12666.1,4565.2,12666.1,17231.3,2024.0,2024.0,4422.0,872.6,5294.6,2533.2,2533.2,2020-10-01,39750.399999999994,39750.399999999994,5294.6,4560.0,15694.0,2246.3,2246.3
21246.0,41500.0,9255.4,9436.8,25473.899999999994,50584.99999999999,6757.0,11221.1,11322.2,23887.2,35209.4,1966.0,3990.0,4439.4,1008.4,5447.799999999999,2812.8,5346.0,2020-10-02,47269.899999999994,87020.29999999999,10742.4,4545.0,16701.0,2213.2,4459.5
23450.0,64950.0,8634.2,11255.4,29135.4,79720.4,8306.6,13899.9,19628.800000000003,37787.1,57415.9,2441.0,6431.0,4654.1,886.9,5541.0,2742.0,8088.0,2020-10-03,59674.40000000001,146694.7,16283.4,4856.0,18594.0,2627.2,7086.7
22257.0,87207.0,6591.2,9586.2,24315.7,104036.09999999999,9923.9,11625.8,29552.700000000004,49412.899999999994,78965.6,377.0,6808.0,3487.5,827.9,4315.4,2085.4,10173.4,2020-10-04,62122.8,208817.5,20598.8,4827.0,17430.0,1853.6,8940.3
19203.0,106410.0,5848.9,6094.1,17901.5,121937.59999999999,7906.5,9671.4,37459.200000000004,59084.299999999996,96543.5,743.0,7551.0,3712.9,805.4,4518.3,2031.6,12205.0,2020-10-05,63589.5,272407.0,25117.1,4836.0,14367.0,1678.9,10619.199999999999
20370.0,126780.0,11060.0,7114.0,26612.9,148550.5,7534.1,13077.8,44993.3,72162.09999999999,117155.4,2401.0,9952.0,4638.9,925.8,5564.7,2779.1,14984.1,2020-10-06,82667.0,355074.0,30681.8,4961.0,15409.0,2717.0,13336.199999999999
19861.0,146641.0,13100.5,6430.2,28497.899999999998,177048.4,5055.0,14471.4,50048.3,86633.49999999999,136681.8,4165.0,14117.0,5504.2,898.8,6403.0,2502.5,17486.6,2020-10-07,89991.8,445065.8,37084.8,4428.0,15433.0,2540.1,15876.3
20926.0,167567.0,11103.0,6549.7,26014.600000000002,203063.0,5940.9,12477.2,55989.200000000004,99110.69999999998,155099.9,1419.0,15536.0,4115.3,864.0,4979.3,2363.0,19849.6,2020-10-08,91403.6,536469.4,42064.100000000006,4449.0,16477.0,2057.5,17933.8
23196.0,190763.0,12660.9,6865.8,28437.399999999998,231500.4,7832.6,13491.0,63821.8,112601.69999999998,176423.5,2286.0,17822.0,4580.3,913.3,5493.6,2997.4,22847.0,2020-10-09,103538.7,640008.1,47557.700000000004,5549.0,17647.0,2788.5,20722.3
21098.0,211861.0,6829.2,6708.9,20601.6,252102.0,9065.3,11532.9,72887.1,124134.59999999998,197021.69999999998,2125.0,19947.0,4469.4,772.9,5242.299999999999,2698.3,25545.3,2020-10-10,103624.6,743632.7,52800.0,4292.0,16806.0,2195.3,22917.6
21880.0,233741.0,8017.3,5716.2,20139.5,272241.5,8480.5,9409.4,81367.6,133543.99999999997,214911.59999999998,69.0,20016.0,3003.4,749.4,3752.8,2174.2,27719.5,2020-10-11,109659.3,853292.0,56552.8,5536.0,16344.0,2225.2,25142.8
19675.0,253416.0,7878.9,4400.1,15521.2,287762.7,7045.5,6126.0,88413.1,139669.99999999997,228083.09999999998,26.0,20042.0,2883.8,744.0,3627.8,2035.4,29754.9,2020-10-12,110898.6,964190.6,60180.600000000006,5034.0,14641.0,1301.1,26443.899999999998
19209.0,272625.0,9287.0,7416.0,21484.0,309246.7,5168.0,8841.0,93581.1,148510.99999999997,242092.09999999998,1484.0,21526.0,4060.0,1041.0,5101.0,2921.0,32675.9,2020-10-13,125059.1,1089249.7,65281.600000000006,4383.0,14826.0,1972.0,28415.899999999998
20150.0,292775.0,6341.0,8989.0,22815.0,332061.7,5161.0,10947.0,98742.1,159457.99999999997,258200.09999999998,521.0,22047.0,3462.0,861.0,4323.0,2518.0,35193.9,2020-10-14,130489.1,1219738.8,69604.6,4391.0,15759.0,2091.0,30506.899999999998
20970.0,313745.0,8931.8,6232.2,21917.9,353979.60000000003,7227.3,9838.2,105969.40000000001,169296.19999999998,275265.6,85.0,22132.0,3084.3,698.6,3782.9,1813.9,37007.8,2020-10-15,135062.30000000002,1354801.1,73387.5,5373.0,15597.0,1578.2,32085.1
21797.0,335542.0,8676.6,6187.8,20287.5,374267.10000000003,6614.0,10295.3,112583.40000000001,179591.49999999997,292174.89999999997,3092.0,25224.0,4872.2,790.8,5663.0,2531.5,39539.3,2020-10-16,142428.40000000002,1497229.5,79050.5,5183.0,16614.0,1363.0,33448.1
23599.0,359141.0,9496.0,7552.0,24610.0,398877.10000000003,4513.0,11791.0,117096.40000000001,191382.49999999997,308478.89999999997,1807.0,27031.0,4229.0,797.0,5026.0,2766.0,42305.3,2020-10-17,151777.40000000002,1649006.9,84076.5,5591.0,18008.0,2279.0,35727.1
14194.0,373335.0,6400.0,4442.0,11926.0,410803.10000000003,3338.0,3028.0,120434.40000000001,194410.49999999997,314844.89999999997,213.0,27244.0,1944.0,483.0,2427.0,1103.0,43408.3,2020-10-18,137280.40000000002,1786287.2999999998,86503.5,3035.0,11159.0,1390.0,37117.1
22760.0,396095.0,12231.9,7226.0,21150.200000000004,431953.30000000005,4898.6,6379.2,125333.00000000001,200789.69999999998,326122.7,2574.0,29818.0,4686.9,724.7,5411.599999999999,2565.4,45973.700000000004,2020-10-19,156622.7,1942909.9999999998,91915.1,4661.0,18099.0,2162.5,39279.6
21933.0,418028.0,8793.3,6903.2,23325.3,455278.60000000003,3282.4,12075.8,128615.40000000001,212865.49999999997,341480.89999999997,1971.0,31789.0,4447.0,817.2,5264.2,2409.1,48382.8,2020-10-20,161586.8,2104496.8,97179.3,4628.0,17305.0,1972.8,41252.4
21736.0,439764.0,9579.3,6325.0,23665.299999999996,478943.9,3882.0,12164.9,132497.40000000002,225030.39999999997,357527.8,2101.0,33890.0,4403.9,715.1,5119.0,2490.7,50873.5,2020-10-21,165864.2,2270361.0,102298.3,4517.0,17219.0,2091.8,43344.200000000004
20754.0,460518.0,9725.9,7492.4,26431.6,505375.5,5480.8,13064.4,137978.2,238094.79999999996,376073.0,1067.0,34957.0,3851.1,1045.4,4896.5,2152.3,53025.8,2020-10-22,174159.50000000003,2444520.5,107194.8,4422.0,16332.0,2700.9,46045.100000000006
20001.0,480519.0,9011.3,7573.1,25116.9,530492.4,7243.8,12961.8,145222.0,251056.59999999995,396278.6,2022.0,36979.0,4429.3,738.1,5167.400000000001,2835.1,55860.9,2020-10-23,181011.0,2625531.5,112362.2,4316.0,15685.0,2669.6,48714.700000000004
19604.0,500123.0,9476.1,5768.0,24028.7,554521.1,7007.9,13099.3,152229.9,264155.89999999997,416385.79999999993,1827.0,38806.0,4314.7,689.2,5003.9,1947.8,57808.700000000004,2020-10-24,185812.7,2811344.2,117366.09999999999,3894.0,15710.0,2602.4,51317.100000000006
19771.0,519894.0,8488.4,5755.5,21889.7,576410.7999999999,8072.1,10822.0,160302.0,274977.89999999997,435279.89999999997,136.0,38942.0,3176.2,742.2,3918.3999999999996,2292.2,60100.9,2020-10-25,190697.5,3002041.7,121284.49999999999,3972.0,15799.0,2295.2,53612.3
17439.0,537333.0,6685.8,5223.1,17753.7,594164.4999999999,8151.1,9774.8,168453.1,284752.69999999995,453205.79999999993,1395.0,40337.0,3930.0,1173.1,5103.1,1952.9,62053.8,2020-10-26,194815.80000000002,3196857.5,126387.59999999999,3980.0,13459.0,1553.0,55165.3
18998.0,556331.0,7578.8,5006.3,19703.0,613867.4999999999,5852.5,11446.8,174305.6,296199.49999999994,470505.1,1918.0,42255.0,4328.9,798.8,5127.7,2655.8,64709.600000000006,2020-10-27,203519.2,3400376.7,131515.3,3626.0,15372.0,1727.1,56892.4
21571.0,577902.0,8246.2,6185.0,21644.5,635511.9999999999,5025.2,11963.8,179330.80000000002,308163.29999999993,487494.1,2772.0,45027.0,4750.5,1146.2,5896.7,2393.0,67102.6,2020-10-28,211161.00000000003,3611537.7,137412.0,4467.0,17104.0,1896.0,58788.4
20767.0,598669.0,7561.5,6477.8,20869.800000000003,656381.7999999999,4041.7,10461.6,183372.50000000003,318624.8999999999,501997.3999999999,570.0,45597.0,3631.1,0.0,3631.1,2097.6,69200.20000000001,2020-10-29,211750.10000000003,3823287.8000000003,141043.1,4705.0,16062.0,1779.1,60567.5
21748.0,620417.0,6894.6,7848.9,22472.3,678854.1,4219.5,12565.3,187592.00000000003,331190.1999999999,518782.19999999995,2869.0,48466.0,4836.5,711.5,5548.0,2330.9,71531.1,2020-10-30,219956.30000000002,4043244.1,146591.1,4898.0,16850.0,2013.1,62580.6
23097.0,643514.0,6449.4,9856.9,24554.800000000003,703408.9,5853.9,12138.6,193445.90000000002,343328.7999999999,536774.7,1007.0,49473.0,3890.1,681.3,4571.4,2079.1,73610.20000000001,2020-10-31,226758.10000000003,4270002.2,151162.5,5069.0,18028.0,2106.9,64687.5
23549.0,23549.0,6179.8,9422.7,23644.100000000002,23644.100000000002,5943.4,11076.2,5943.4,11076.2,17019.6,69.0,69.0,3034.6,717.0,3751.6,1744.3,1744.3,2020-11-01,37130.0,37130.0,3751.6,4807.0,18742.0,2046.6,2046.6
21392.0,44941.0,3836.2,8113.6,17159.5,40803.600000000006,7400.5,7953.8,13343.9,19030.0,32373.9,21.0,90.0,2744.1,551.9,3296.0,1550.4,3294.7,2020-11-02,36438.3,73568.3,7047.6,5128.0,16264.0,1088.5,3135.1
20738.0,65679.0,4181.4,7983.0,18492.7,59296.3,7351.0,9781.0,20694.9,28811.0,49505.9,539.0,629.0,3452.7,691.5,4144.2,2288.2,5582.9,2020-11-03,46900.7,120469.0,11191.8,5548.0,15190.0,1280.7,4415.8
20873.0,86552.0,5363.0,8650.6,20622.899999999998,79919.2,6531.6,10586.5,27226.5,39397.5,66624.0,1070.0,1699.0,3977.2,721.7,4698.9,2372.9,7955.799999999999,2020-11-04,56316.399999999994,176785.4,15890.699999999999,5995.0,14878.0,1395.2,5811.0
22651.0,109203.0,5343.0,8800.0,20278.0,100197.2,6143.0,10050.0,33369.5,49447.5,82817.0,1056.0,2755.0,3915.0,725.0,4640.0,2340.0,10295.8,2020-11-05,61617.5,238402.9,20530.699999999997,5927.0,16724.0,990.0,6801.0
23606.0,132809.0,6713.4,10180.1,25779.3,125976.5,6748.0,13602.1,40117.5,63049.6,103167.1,2728.0,5483.0,4716.3,743.2,5459.5,2396.4,12692.199999999999,2020-11-06,76108.0,314510.9,25990.199999999997,6009.0,17597.0,2355.3,9156.3
22789.0,155598.0,6061.4,9490.5,23227.299999999996,149203.8,7561.0,11667.8,47678.5,74717.4,122395.9,1260.0,6743.0,3992.4,780.2,4772.6,2027.5,14719.699999999999,2020-11-07,79516.1,394027.0,30762.799999999996,5937.0,16852.0,1810.2,10966.5
22281.0,177879.0,5855.6,8915.6,21511.600000000002,170715.4,9958.3,9708.1,57636.8,84425.5,142062.3,104.0,6847.0,2967.7,742.0,3709.7,1974.7,16694.399999999998,2020-11-08,85972.20000000001,479999.2,34472.49999999999,5983.0,16298.0,1139.4,12105.9
19435.0,197314.0,6273.1,5576.6,18339.300000000003,189054.7,9662.8,10014.7,67299.6,94440.2,161739.8,699.0,7546.0,3525.1,618.1,4143.2,1785.1,18479.499999999996,2020-11-09,92754.50000000001,572753.7000000001,38615.69999999999,4061.0,15374.0,1187.3,13293.199999999999
22223.0,219537.0,7123.0,5959.0,20960.0,210014.7,8597.0,11529.0,75896.6,105969.2,181865.8,635.0,8181.0,3651.0,700.0,4351.0,2217.0,20696.499999999996,2020-11-10,105179.6,677933.3,42966.69999999999,5148.0,17075.0,1755.0,15048.199999999999
18984.0,238521.0,7682.0,4770.0,18568.0,228582.7,6626.0,10722.0,82522.6,116691.2,199213.8,2347.0,10528.0,4606.0,816.0,5422.0,3435.0,24131.499999999996,2020-11-11,111045.6,788978.9,48388.69999999999,4255.0,14729.0,1098.0,16146.199999999999
21398.0,259919.0,10695.5,7264.7,27548.6,256131.30000000002,6279.9,13983.8,88802.5,130675.0,219477.5,1816.0,12344.0,4395.4,954.8,5350.2,726.7,24858.199999999997,2020-11-12,124806.70000000001,913785.6000000001,53738.89999999999,5354.0,16044.0,2378.7,18524.899999999998
22763.0,282682.0,10179.0,7430.0,26438.0,282569.30000000005,6315.0,13353.0,95117.5,144028.0,239145.5,2216.0,14560.0,4524.0,811.0,5335.0,3055.0,27913.199999999997,2020-11-13,131749.5,1045535.1000000001,59073.89999999999,5916.0,16847.0,1804.0,20328.899999999998
24339.0,307021.0,11744.0,7039.0,28323.0,310892.30000000005,6642.0,14021.0,101759.5,158049.0,259808.5,1976.0,16536.0,4481.0,785.0,5266.0,2758.0,30671.199999999997,2020-11-14,140473.5,1186008.6,64339.89999999999,6197.0,18142.0,2367.0,22695.899999999998
23999.0,331020.0,12915.0,8703.0,28736.0,339628.30000000005,9787.0,10575.0,111546.5,168624.0,280170.5,644.0,17180.0,3457.0,816.0,4273.0,2242.0,32913.2,2020-11-15,149116.5,1335125.1,68612.9,6095.0,17904.0,2319.0,25014.899999999998
22642.0,353662.0,12658.0,10300.0,25215.0,364843.30000000005,8359.0,5710.0,119905.5,174334.0,294239.5,353.0,17533.0,3453.0,685.0,4138.0,2061.0,34974.2,2020-11-16,153077.5,1488202.6,72750.9,6010.0,16632.0,1758.0,26772.899999999998
20782.0,374444.0,8292.0,8658.0,20664.0,385507.30000000005,7424.0,6991.0,127329.5,181325.0,308654.5,534.0,18067.0,3277.0,780.0,4057.0,2545.0,37519.2,2020-11-17,155829.5,1644032.1,76807.9,5831.0,14951.0,1234.0,28006.899999999998
21967.0,396411.0,5852.5,8719.0,21611.0,407118.30000000005,4233.9,11576.6,131563.4,192901.6,324465.0,2209.0,20276.0,4537.1,771.1,5308.200000000001,3234.2,40753.399999999994,2020-11-18,163282.3,1807314.4000000001,82116.09999999999,5926.0,16041.0,1565.5,29572.399999999998
22217.0,418628.0,6126.0,8714.0,22214.0,429332.30000000005,2456.0,11181.0,134019.4,204082.6,338102.0,818.0,21094.0,3807.0,708.0,4515.0,2515.0,43268.399999999994,2020-11-19,164749.4,1972063.8,86631.09999999999,6008.0,16209.0,1486.0,31058.399999999998
22879.0,441507.0,8392.2,7770.3,24497.4,453829.70000000007,3870.7,12948.7,137890.1,217031.30000000002,354921.4,2515.0,23609.0,4613.8,695.1,5308.900000000001,2813.8,46082.2,2020-11-20,172464.5,2144528.3,91939.99999999999,5477.0,17402.0,1954.3,33012.7
21943.0,463450.0,9181.0,6121.0,23506.0,477335.70000000007,5285.0,12776.0,143175.1,229807.30000000002,372982.4,2241.0,25850.0,4572.0,728.0,5300.0,3101.0,49183.2,2020-11-21,177171.1,2321699.4,97239.99999999999,4628.0,17315.0,2089.0,35101.7
21838.0,485288.0,8909.0,5908.0,22424.0,499759.70000000007,8858.0,10723.0,152033.1,240530.30000000002,392563.4,79.0,25929.0,3116.0,760.0,3876.0,2987.0,52170.2,2020-11-22,183057.1,2504756.5,101115.99999999999,4518.0,17320.0,1737.0,36838.7
21611.0,506899.0,8788.0,5705.0,21555.0,521314.70000000007,8523.0,10237.0,160556.1,250767.30000000002,411323.4,139.0,26068.0,3175.0,700.0,3875.0,2433.0,54603.2,2020-11-23,189905.1,2694661.6,104990.99999999999,5022.0,16589.0,1486.0,38324.7
